payment_id,user_id,subscription_id,amount,payment_date
52711,5143,5143,13.99,2025-12-11
52712,5144,5144,19.99,2024-06-26
52713,5144,5144,19.99,2024-07-26
52714,5144,5144,19.99,2024-08-26
52715,5144,5144,19.99,2024-09-26
52716,5144,5144,19.99,2024-10-26
52717,5144,5144,19.99,2024-11-26
52718,5144,5144,19.99,2024-12-26
52719,5144,5144,19.99,2025-01-26
52720,5144,5144,19.99,2025-02-26
52721,5144,5144,19.99,2025-03-26
52722,5144,5144,19.99,2025-04-26
52723,5144,5144,19.99,2025-05-26
52724,5144,5144,19.99,2025-06-26
52725,5144,5144,19.99,2025-07-26
52726,5144,5144,19.99,2025-08-26
52727,5144,5144,19.99,2025-09-26
52728,5144,5144,19.99,2025-10-26
52729,5144,5144,19.99,2025-11-26
52730,5144,5144,19.99,2025-12-26
52731,5145,5145,7.99,2025-06-11
52732,5145,5145,7.99,2025-07-11
52733,5145,5145,7.99,2025-08-11
52734,5145,5145,7.99,2025-09-11
52735,5145,5145,7.99,2025-10-11
52736,5145,5145,7.99,2025-11-11
52737,5145,5145,7.99,2025-12-11
52738,5146,5146,7.99,2024-10-06
52739,5146,5146,7.99,2024-11-06
52740,5146,5146,7.99,2024-12-06
52741,5146,5146,7.99,2025-01-06
52742,5146,5146,7.99,2025-02-06
52743,5146,5146,7.99,2025-03-06
52744,5146,5146,7.99,2025-04-06
52745,5147,5147,7.99,2025-01-22
52746,5147,5147,7.99,2025-02-22
52747,5147,5147,7.99,2025-03-22
52748,5147,5147,7.99,2025-04-22
52749,5147,5147,7.99,2025-05-22
52750,5147,5147,7.99,2025-06-22
52751,5147,5147,7.99,2025-07-22
52752,5147,5147,7.99,2025-08-22
52753,5147,5147,7.99,2025-09-22
52754,5147,5147,7.99,2025-10-22
52755,5147,5147,7.99,2025-11-22
52756,5147,5147,7.99,2025-12-22
52757,5148,5148,13.99,2025-11-09
52758,5148,5148,13.99,2025-12-09
52759,5149,5149,13.99,2023-02-07
52760,5149,5149,13.99,2023-03-07
52761,5149,5149,13.99,2023-04-07
52762,5149,5149,13.99,2023-05-07
52763,5149,5149,13.99,2023-06-07
52764,5149,5149,13.99,2023-07-07
52765,5149,5149,13.99,2023-08-07
52766,5149,5149,13.99,2023-09-07
52767,5149,5149,13.99,2023-10-07
52768,5149,5149,13.99,2023-11-07
52769,5149,5149,13.99,2023-12-07
52770,5149,5149,13.99,2024-01-07
52771,5149,5149,13.99,2024-02-07
52772,5149,5149,13.99,2024-03-07
52773,5149,5149,13.99,2024-04-07
52774,5149,5149,13.99,2024-05-07
52775,5149,5149,13.99,2024-06-07
52776,5149,5149,13.99,2024-07-07
52777,5149,5149,13.99,2024-08-07
52778,5149,5149,13.99,2024-09-07
52779,5149,5149,13.99,2024-10-07
52780,5149,5149,13.99,2024-11-07
52781,5149,5149,13.99,2024-12-07
52782,5149,5149,13.99,2025-01-07
52783,5149,5149,13.99,2025-02-07
52784,5149,5149,13.99,2025-03-07
52785,5149,5149,13.99,2025-04-07
52786,5149,5149,13.99,2025-05-07
52787,5149,5149,13.99,2025-06-07
52788,5149,5149,13.99,2025-07-07
52789,5149,5149,13.99,2025-08-07
52790,5149,5149,13.99,2025-09-07
52791,5149,5149,13.99,2025-10-07
52792,5149,5149,13.99,2025-11-07
52793,5149,5149,13.99,2025-12-07
52794,5150,5150,13.99,2025-06-01
52795,5150,5150,13.99,2025-07-01
52796,5150,5150,13.99,2025-08-01
52797,5150,5150,13.99,2025-09-01
52798,5150,5150,13.99,2025-10-01
52799,5150,5150,13.99,2025-11-01
52800,5150,5150,13.99,2025-12-01
52801,5151,5151,13.99,2025-12-26
52802,5152,5152,19.99,2023-08-23
52803,5152,5152,19.99,2023-09-23
52804,5152,5152,19.99,2023-10-23
52805,5153,5153,7.99,2025-03-12
52806,5153,5153,7.99,2025-04-12
52807,5153,5153,7.99,2025-05-12
52808,5153,5153,7.99,2025-06-12
52809,5153,5153,7.99,2025-07-12
52810,5153,5153,7.99,2025-08-12
52811,5153,5153,7.99,2025-09-12
52812,5153,5153,7.99,2025-10-12
52813,5153,5153,7.99,2025-11-12
52814,5153,5153,7.99,2025-12-12
52815,5154,5154,13.99,2024-12-12
52816,5154,5154,13.99,2025-01-12
52817,5154,5154,13.99,2025-02-12
52818,5154,5154,13.99,2025-03-12
52819,5154,5154,13.99,2025-04-12
52820,5154,5154,13.99,2025-05-12
52821,5154,5154,13.99,2025-06-12
52822,5154,5154,13.99,2025-07-12
52823,5154,5154,13.99,2025-08-12
52824,5154,5154,13.99,2025-09-12
52825,5154,5154,13.99,2025-10-12
52826,5154,5154,13.99,2025-11-12
52827,5154,5154,13.99,2025-12-12
52828,5155,5155,7.99,2023-03-07
52829,5155,5155,7.99,2023-04-07
52830,5155,5155,7.99,2023-05-07
52831,5155,5155,7.99,2023-06-07
52832,5155,5155,7.99,2023-07-07
52833,5155,5155,7.99,2023-08-07
52834,5155,5155,7.99,2023-09-07
52835,5156,5156,13.99,2025-12-16
52836,5157,5157,19.99,2025-04-04
52837,5157,5157,19.99,2025-05-04
52838,5157,5157,19.99,2025-06-04
52839,5158,5158,19.99,2023-11-27
52840,5158,5158,19.99,2023-12-27
52841,5158,5158,19.99,2024-01-27
52842,5158,5158,19.99,2024-02-27
52843,5158,5158,19.99,2024-03-27
52844,5158,5158,19.99,2024-04-27
52845,5158,5158,19.99,2024-05-27
52846,5158,5158,19.99,2024-06-27
52847,5158,5158,19.99,2024-07-27
52848,5158,5158,19.99,2024-08-27
52849,5158,5158,19.99,2024-09-27
52850,5158,5158,19.99,2024-10-27
52851,5158,5158,19.99,2024-11-27
52852,5158,5158,19.99,2024-12-27
52853,5158,5158,19.99,2025-01-27
52854,5158,5158,19.99,2025-02-27
52855,5158,5158,19.99,2025-03-27
52856,5158,5158,19.99,2025-04-27
52857,5158,5158,19.99,2025-05-27
52858,5158,5158,19.99,2025-06-27
52859,5158,5158,19.99,2025-07-27
52860,5158,5158,19.99,2025-08-27
52861,5158,5158,19.99,2025-09-27
52862,5158,5158,19.99,2025-10-27
52863,5158,5158,19.99,2025-11-27
52864,5158,5158,19.99,2025-12-27
52865,5159,5159,7.99,2025-07-08
52866,5159,5159,7.99,2025-08-08
52867,5159,5159,7.99,2025-09-08
52868,5159,5159,7.99,2025-10-08
52869,5159,5159,7.99,2025-11-08
52870,5159,5159,7.99,2025-12-08
52871,5160,5160,13.99,2025-08-25
52872,5160,5160,13.99,2025-09-25
52873,5160,5160,13.99,2025-10-25
52874,5160,5160,13.99,2025-11-25
52875,5160,5160,13.99,2025-12-25
52876,5161,5161,7.99,2023-07-20
52877,5161,5161,7.99,2023-08-20
52878,5161,5161,7.99,2023-09-20
52879,5161,5161,7.99,2023-10-20
52880,5161,5161,7.99,2023-11-20
52881,5162,5162,13.99,2023-09-16
52882,5162,5162,13.99,2023-10-16
52883,5162,5162,13.99,2023-11-16
52884,5162,5162,13.99,2023-12-16
52885,5162,5162,13.99,2024-01-16
52886,5162,5162,13.99,2024-02-16
52887,5162,5162,13.99,2024-03-16
52888,5162,5162,13.99,2024-04-16
52889,5162,5162,13.99,2024-05-16
52890,5162,5162,13.99,2024-06-16
52891,5162,5162,13.99,2024-07-16
52892,5162,5162,13.99,2024-08-16
52893,5162,5162,13.99,2024-09-16
52894,5162,5162,13.99,2024-10-16
52895,5162,5162,13.99,2024-11-16
52896,5162,5162,13.99,2024-12-16
52897,5162,5162,13.99,2025-01-16
52898,5162,5162,13.99,2025-02-16
52899,5162,5162,13.99,2025-03-16
52900,5162,5162,13.99,2025-04-16
52901,5162,5162,13.99,2025-05-16
52902,5162,5162,13.99,2025-06-16
52903,5162,5162,13.99,2025-07-16
52904,5162,5162,13.99,2025-08-16
52905,5162,5162,13.99,2025-09-16
52906,5163,5163,13.99,2024-11-27
52907,5163,5163,13.99,2024-12-27
52908,5163,5163,13.99,2025-01-27
52909,5163,5163,13.99,2025-02-27
52910,5163,5163,13.99,2025-03-27
52911,5163,5163,13.99,2025-04-27
52912,5163,5163,13.99,2025-05-27
52913,5163,5163,13.99,2025-06-27
52914,5163,5163,13.99,2025-07-27
52915,5163,5163,13.99,2025-08-27
52916,5163,5163,13.99,2025-09-27
52917,5163,5163,13.99,2025-10-27
52918,5163,5163,13.99,2025-11-27
52919,5163,5163,13.99,2025-12-27
52920,5164,5164,7.99,2025-06-26
52921,5164,5164,7.99,2025-07-26
52922,5164,5164,7.99,2025-08-26
52923,5164,5164,7.99,2025-09-26
52924,5165,5165,19.99,2025-01-20
52925,5165,5165,19.99,2025-02-20
52926,5165,5165,19.99,2025-03-20
52927,5165,5165,19.99,2025-04-20
52928,5165,5165,19.99,2025-05-20
52929,5165,5165,19.99,2025-06-20
52930,5165,5165,19.99,2025-07-20
52931,5165,5165,19.99,2025-08-20
52932,5165,5165,19.99,2025-09-20
52933,5165,5165,19.99,2025-10-20
52934,5165,5165,19.99,2025-11-20
52935,5165,5165,19.99,2025-12-20
52936,5166,5166,7.99,2025-08-04
52937,5166,5166,7.99,2025-09-04
52938,5166,5166,7.99,2025-10-04
52939,5166,5166,7.99,2025-11-04
52940,5166,5166,7.99,2025-12-04
52941,5167,5167,7.99,2023-02-07
52942,5167,5167,7.99,2023-03-07
52943,5167,5167,7.99,2023-04-07
52944,5167,5167,7.99,2023-05-07
52945,5167,5167,7.99,2023-06-07
52946,5167,5167,7.99,2023-07-07
52947,5167,5167,7.99,2023-08-07
52948,5167,5167,7.99,2023-09-07
52949,5167,5167,7.99,2023-10-07
52950,5167,5167,7.99,2023-11-07
52951,5167,5167,7.99,2023-12-07
52952,5167,5167,7.99,2024-01-07
52953,5167,5167,7.99,2024-02-07
52954,5167,5167,7.99,2024-03-07
52955,5167,5167,7.99,2024-04-07
52956,5167,5167,7.99,2024-05-07
52957,5167,5167,7.99,2024-06-07
52958,5167,5167,7.99,2024-07-07
52959,5167,5167,7.99,2024-08-07
52960,5167,5167,7.99,2024-09-07
52961,5167,5167,7.99,2024-10-07
52962,5167,5167,7.99,2024-11-07
52963,5167,5167,7.99,2024-12-07
52964,5167,5167,7.99,2025-01-07
52965,5167,5167,7.99,2025-02-07
52966,5167,5167,7.99,2025-03-07
52967,5167,5167,7.99,2025-04-07
52968,5167,5167,7.99,2025-05-07
52969,5167,5167,7.99,2025-06-07
52970,5167,5167,7.99,2025-07-07
52971,5167,5167,7.99,2025-08-07
52972,5167,5167,7.99,2025-09-07
52973,5167,5167,7.99,2025-10-07
52974,5167,5167,7.99,2025-11-07
52975,5167,5167,7.99,2025-12-07
52976,5168,5168,13.99,2025-11-23
52977,5168,5168,13.99,2025-12-23
52978,5169,5169,19.99,2024-08-25
52979,5169,5169,19.99,2024-09-25
52980,5169,5169,19.99,2024-10-25
52981,5169,5169,19.99,2024-11-25
52982,5169,5169,19.99,2024-12-25
52983,5169,5169,19.99,2025-01-25
52984,5169,5169,19.99,2025-02-25
52985,5169,5169,19.99,2025-03-25
52986,5169,5169,19.99,2025-04-25
52987,5169,5169,19.99,2025-05-25
52988,5169,5169,19.99,2025-06-25
52989,5169,5169,19.99,2025-07-25
52990,5169,5169,19.99,2025-08-25
52991,5169,5169,19.99,2025-09-25
52992,5169,5169,19.99,2025-10-25
52993,5169,5169,19.99,2025-11-25
52994,5169,5169,19.99,2025-12-25
52995,5170,5170,19.99,2025-05-11
52996,5170,5170,19.99,2025-06-11
52997,5171,5171,7.99,2024-07-03
52998,5171,5171,7.99,2024-08-03
52999,5171,5171,7.99,2024-09-03
53000,5171,5171,7.99,2024-10-03
53001,5171,5171,7.99,2024-11-03
53002,5171,5171,7.99,2024-12-03
53003,5171,5171,7.99,2025-01-03
53004,5171,5171,7.99,2025-02-03
53005,5171,5171,7.99,2025-03-03
53006,5171,5171,7.99,2025-04-03
53007,5171,5171,7.99,2025-05-03
53008,5171,5171,7.99,2025-06-03
53009,5171,5171,7.99,2025-07-03
53010,5171,5171,7.99,2025-08-03
53011,5171,5171,7.99,2025-09-03
53012,5172,5172,13.99,2024-11-09
53013,5172,5172,13.99,2024-12-09
53014,5172,5172,13.99,2025-01-09
53015,5172,5172,13.99,2025-02-09
53016,5172,5172,13.99,2025-03-09
53017,5172,5172,13.99,2025-04-09
53018,5172,5172,13.99,2025-05-09
53019,5172,5172,13.99,2025-06-09
53020,5172,5172,13.99,2025-07-09
53021,5172,5172,13.99,2025-08-09
53022,5172,5172,13.99,2025-09-09
53023,5172,5172,13.99,2025-10-09
53024,5172,5172,13.99,2025-11-09
53025,5172,5172,13.99,2025-12-09
53026,5173,5173,13.99,2025-04-25
53027,5173,5173,13.99,2025-05-25
53028,5173,5173,13.99,2025-06-25
53029,5173,5173,13.99,2025-07-25
53030,5173,5173,13.99,2025-08-25
53031,5174,5174,7.99,2024-12-05
53032,5174,5174,7.99,2025-01-05
53033,5174,5174,7.99,2025-02-05
53034,5174,5174,7.99,2025-03-05
53035,5174,5174,7.99,2025-04-05
53036,5174,5174,7.99,2025-05-05
53037,5174,5174,7.99,2025-06-05
53038,5174,5174,7.99,2025-07-05
53039,5174,5174,7.99,2025-08-05
53040,5175,5175,7.99,2024-09-13
53041,5175,5175,7.99,2024-10-13
53042,5175,5175,7.99,2024-11-13
53043,5175,5175,7.99,2024-12-13
53044,5175,5175,7.99,2025-01-13
53045,5175,5175,7.99,2025-02-13
53046,5175,5175,7.99,2025-03-13
53047,5175,5175,7.99,2025-04-13
53048,5175,5175,7.99,2025-05-13
53049,5175,5175,7.99,2025-06-13
53050,5175,5175,7.99,2025-07-13
53051,5175,5175,7.99,2025-08-13
53052,5175,5175,7.99,2025-09-13
53053,5175,5175,7.99,2025-10-13
53054,5175,5175,7.99,2025-11-13
53055,5175,5175,7.99,2025-12-13
53056,5176,5176,19.99,2023-11-15
53057,5176,5176,19.99,2023-12-15
53058,5176,5176,19.99,2024-01-15
53059,5176,5176,19.99,2024-02-15
53060,5176,5176,19.99,2024-03-15
53061,5176,5176,19.99,2024-04-15
53062,5176,5176,19.99,2024-05-15
53063,5176,5176,19.99,2024-06-15
53064,5176,5176,19.99,2024-07-15
53065,5176,5176,19.99,2024-08-15
53066,5176,5176,19.99,2024-09-15
53067,5176,5176,19.99,2024-10-15
53068,5176,5176,19.99,2024-11-15
53069,5176,5176,19.99,2024-12-15
53070,5176,5176,19.99,2025-01-15
53071,5176,5176,19.99,2025-02-15
53072,5176,5176,19.99,2025-03-15
53073,5176,5176,19.99,2025-04-15
53074,5176,5176,19.99,2025-05-15
53075,5176,5176,19.99,2025-06-15
53076,5176,5176,19.99,2025-07-15
53077,5176,5176,19.99,2025-08-15
53078,5176,5176,19.99,2025-09-15
53079,5176,5176,19.99,2025-10-15
53080,5176,5176,19.99,2025-11-15
53081,5176,5176,19.99,2025-12-15
53082,5177,5177,19.99,2025-12-24
53083,5178,5178,19.99,2024-02-22
53084,5178,5178,19.99,2024-03-22
53085,5178,5178,19.99,2024-04-22
53086,5178,5178,19.99,2024-05-22
53087,5178,5178,19.99,2024-06-22
53088,5179,5179,7.99,2024-11-17
53089,5179,5179,7.99,2024-12-17
53090,5179,5179,7.99,2025-01-17
53091,5179,5179,7.99,2025-02-17
53092,5179,5179,7.99,2025-03-17
53093,5179,5179,7.99,2025-04-17
53094,5179,5179,7.99,2025-05-17
53095,5179,5179,7.99,2025-06-17
53096,5179,5179,7.99,2025-07-17
53097,5179,5179,7.99,2025-08-17
53098,5179,5179,7.99,2025-09-17
53099,5179,5179,7.99,2025-10-17
53100,5179,5179,7.99,2025-11-17
53101,5179,5179,7.99,2025-12-17
53102,5180,5180,13.99,2025-09-11
53103,5180,5180,13.99,2025-10-11
53104,5180,5180,13.99,2025-11-11
53105,5180,5180,13.99,2025-12-11
53106,5181,5181,7.99,2025-12-08
53107,5182,5182,7.99,2023-11-07
53108,5182,5182,7.99,2023-12-07
53109,5182,5182,7.99,2024-01-07
53110,5183,5183,7.99,2025-04-06
53111,5183,5183,7.99,2025-05-06
53112,5183,5183,7.99,2025-06-06
53113,5183,5183,7.99,2025-07-06
53114,5183,5183,7.99,2025-08-06
53115,5183,5183,7.99,2025-09-06
53116,5184,5184,13.99,2024-12-04
53117,5184,5184,13.99,2025-01-04
53118,5184,5184,13.99,2025-02-04
53119,5185,5185,19.99,2024-09-13
53120,5185,5185,19.99,2024-10-13
53121,5185,5185,19.99,2024-11-13
53122,5185,5185,19.99,2024-12-13
53123,5185,5185,19.99,2025-01-13
53124,5185,5185,19.99,2025-02-13
53125,5185,5185,19.99,2025-03-13
53126,5185,5185,19.99,2025-04-13
53127,5186,5186,19.99,2023-03-05
53128,5186,5186,19.99,2023-04-05
53129,5186,5186,19.99,2023-05-05
53130,5186,5186,19.99,2023-06-05
53131,5186,5186,19.99,2023-07-05
53132,5186,5186,19.99,2023-08-05
53133,5186,5186,19.99,2023-09-05
53134,5186,5186,19.99,2023-10-05
53135,5186,5186,19.99,2023-11-05
53136,5186,5186,19.99,2023-12-05
53137,5186,5186,19.99,2024-01-05
53138,5186,5186,19.99,2024-02-05
53139,5186,5186,19.99,2024-03-05
53140,5186,5186,19.99,2024-04-05
53141,5186,5186,19.99,2024-05-05
53142,5186,5186,19.99,2024-06-05
53143,5186,5186,19.99,2024-07-05
53144,5186,5186,19.99,2024-08-05
53145,5186,5186,19.99,2024-09-05
53146,5186,5186,19.99,2024-10-05
53147,5186,5186,19.99,2024-11-05
53148,5186,5186,19.99,2024-12-05
53149,5186,5186,19.99,2025-01-05
53150,5186,5186,19.99,2025-02-05
53151,5187,5187,7.99,2024-07-17
53152,5187,5187,7.99,2024-08-17
53153,5187,5187,7.99,2024-09-17
53154,5187,5187,7.99,2024-10-17
53155,5187,5187,7.99,2024-11-17
53156,5187,5187,7.99,2024-12-17
53157,5187,5187,7.99,2025-01-17
53158,5187,5187,7.99,2025-02-17
53159,5187,5187,7.99,2025-03-17
53160,5187,5187,7.99,2025-04-17
53161,5187,5187,7.99,2025-05-17
53162,5187,5187,7.99,2025-06-17
53163,5187,5187,7.99,2025-07-17
53164,5187,5187,7.99,2025-08-17
53165,5187,5187,7.99,2025-09-17
53166,5187,5187,7.99,2025-10-17
53167,5187,5187,7.99,2025-11-17
53168,5187,5187,7.99,2025-12-17
53169,5188,5188,7.99,2023-03-24
53170,5188,5188,7.99,2023-04-24
53171,5188,5188,7.99,2023-05-24
53172,5188,5188,7.99,2023-06-24
53173,5189,5189,13.99,2024-02-27
53174,5189,5189,13.99,2024-03-27
53175,5189,5189,13.99,2024-04-27
53176,5189,5189,13.99,2024-05-27
53177,5189,5189,13.99,2024-06-27
53178,5189,5189,13.99,2024-07-27
53179,5189,5189,13.99,2024-08-27
53180,5189,5189,13.99,2024-09-27
53181,5189,5189,13.99,2024-10-27
53182,5189,5189,13.99,2024-11-27
53183,5189,5189,13.99,2024-12-27
53184,5189,5189,13.99,2025-01-27
53185,5190,5190,7.99,2025-08-23
53186,5190,5190,7.99,2025-09-23
53187,5190,5190,7.99,2025-10-23
53188,5190,5190,7.99,2025-11-23
53189,5190,5190,7.99,2025-12-23
53190,5191,5191,13.99,2025-05-05
53191,5191,5191,13.99,2025-06-05
53192,5191,5191,13.99,2025-07-05
53193,5191,5191,13.99,2025-08-05
53194,5191,5191,13.99,2025-09-05
53195,5191,5191,13.99,2025-10-05
53196,5191,5191,13.99,2025-11-05
53197,5191,5191,13.99,2025-12-05
53198,5192,5192,7.99,2023-08-05
53199,5192,5192,7.99,2023-09-05
53200,5192,5192,7.99,2023-10-05
53201,5192,5192,7.99,2023-11-05
53202,5192,5192,7.99,2023-12-05
53203,5192,5192,7.99,2024-01-05
53204,5192,5192,7.99,2024-02-05
53205,5192,5192,7.99,2024-03-05
53206,5192,5192,7.99,2024-04-05
53207,5192,5192,7.99,2024-05-05
53208,5192,5192,7.99,2024-06-05
53209,5192,5192,7.99,2024-07-05
53210,5192,5192,7.99,2024-08-05
53211,5193,5193,7.99,2023-03-07
53212,5193,5193,7.99,2023-04-07
53213,5193,5193,7.99,2023-05-07
53214,5193,5193,7.99,2023-06-07
53215,5193,5193,7.99,2023-07-07
53216,5193,5193,7.99,2023-08-07
53217,5193,5193,7.99,2023-09-07
53218,5193,5193,7.99,2023-10-07
53219,5193,5193,7.99,2023-11-07
53220,5193,5193,7.99,2023-12-07
53221,5193,5193,7.99,2024-01-07
53222,5193,5193,7.99,2024-02-07
53223,5193,5193,7.99,2024-03-07
53224,5193,5193,7.99,2024-04-07
53225,5194,5194,13.99,2025-05-21
53226,5194,5194,13.99,2025-06-21
53227,5194,5194,13.99,2025-07-21
53228,5194,5194,13.99,2025-08-21
53229,5194,5194,13.99,2025-09-21
53230,5194,5194,13.99,2025-10-21
53231,5194,5194,13.99,2025-11-21
53232,5194,5194,13.99,2025-12-21
53233,5195,5195,7.99,2025-05-08
53234,5195,5195,7.99,2025-06-08
53235,5195,5195,7.99,2025-07-08
53236,5196,5196,7.99,2025-03-16
53237,5196,5196,7.99,2025-04-16
53238,5196,5196,7.99,2025-05-16
53239,5196,5196,7.99,2025-06-16
53240,5196,5196,7.99,2025-07-16
53241,5197,5197,13.99,2024-12-22
53242,5197,5197,13.99,2025-01-22
53243,5197,5197,13.99,2025-02-22
53244,5197,5197,13.99,2025-03-22
53245,5197,5197,13.99,2025-04-22
53246,5197,5197,13.99,2025-05-22
53247,5197,5197,13.99,2025-06-22
53248,5197,5197,13.99,2025-07-22
53249,5197,5197,13.99,2025-08-22
53250,5198,5198,13.99,2024-02-07
53251,5198,5198,13.99,2024-03-07
53252,5198,5198,13.99,2024-04-07
53253,5198,5198,13.99,2024-05-07
53254,5198,5198,13.99,2024-06-07
53255,5198,5198,13.99,2024-07-07
53256,5198,5198,13.99,2024-08-07
53257,5198,5198,13.99,2024-09-07
53258,5198,5198,13.99,2024-10-07
53259,5198,5198,13.99,2024-11-07
53260,5198,5198,13.99,2024-12-07
53261,5198,5198,13.99,2025-01-07
53262,5199,5199,7.99,2023-05-08
53263,5199,5199,7.99,2023-06-08
53264,5199,5199,7.99,2023-07-08
53265,5199,5199,7.99,2023-08-08
53266,5199,5199,7.99,2023-09-08
53267,5199,5199,7.99,2023-10-08
53268,5199,5199,7.99,2023-11-08
53269,5199,5199,7.99,2023-12-08
53270,5199,5199,7.99,2024-01-08
53271,5199,5199,7.99,2024-02-08
53272,5199,5199,7.99,2024-03-08
53273,5199,5199,7.99,2024-04-08
53274,5199,5199,7.99,2024-05-08
53275,5199,5199,7.99,2024-06-08
53276,5199,5199,7.99,2024-07-08
53277,5199,5199,7.99,2024-08-08
53278,5199,5199,7.99,2024-09-08
53279,5199,5199,7.99,2024-10-08
53280,5199,5199,7.99,2024-11-08
53281,5199,5199,7.99,2024-12-08
53282,5199,5199,7.99,2025-01-08
53283,5199,5199,7.99,2025-02-08
53284,5199,5199,7.99,2025-03-08
53285,5199,5199,7.99,2025-04-08
53286,5199,5199,7.99,2025-05-08
53287,5199,5199,7.99,2025-06-08
53288,5199,5199,7.99,2025-07-08
53289,5199,5199,7.99,2025-08-08
53290,5199,5199,7.99,2025-09-08
53291,5199,5199,7.99,2025-10-08
53292,5199,5199,7.99,2025-11-08
53293,5199,5199,7.99,2025-12-08
53294,5200,5200,13.99,2024-03-15
53295,5200,5200,13.99,2024-04-15
53296,5200,5200,13.99,2024-05-15
53297,5200,5200,13.99,2024-06-15
53298,5200,5200,13.99,2024-07-15
53299,5200,5200,13.99,2024-08-15
53300,5200,5200,13.99,2024-09-15
53301,5201,5201,19.99,2024-05-22
53302,5201,5201,19.99,2024-06-22
53303,5201,5201,19.99,2024-07-22
53304,5201,5201,19.99,2024-08-22
53305,5201,5201,19.99,2024-09-22
53306,5201,5201,19.99,2024-10-22
53307,5201,5201,19.99,2024-11-22
53308,5201,5201,19.99,2024-12-22
53309,5201,5201,19.99,2025-01-22
53310,5201,5201,19.99,2025-02-22
53311,5201,5201,19.99,2025-03-22
53312,5202,5202,7.99,2025-03-09
53313,5202,5202,7.99,2025-04-09
53314,5202,5202,7.99,2025-05-09
53315,5202,5202,7.99,2025-06-09
53316,5202,5202,7.99,2025-07-09
53317,5202,5202,7.99,2025-08-09
53318,5202,5202,7.99,2025-09-09
53319,5202,5202,7.99,2025-10-09
53320,5203,5203,13.99,2025-05-02
53321,5203,5203,13.99,2025-06-02
53322,5203,5203,13.99,2025-07-02
53323,5203,5203,13.99,2025-08-02
53324,5203,5203,13.99,2025-09-02
53325,5203,5203,13.99,2025-10-02
53326,5203,5203,13.99,2025-11-02
53327,5203,5203,13.99,2025-12-02
53328,5204,5204,13.99,2023-08-02
53329,5204,5204,13.99,2023-09-02
53330,5204,5204,13.99,2023-10-02
53331,5205,5205,19.99,2024-10-25
53332,5205,5205,19.99,2024-11-25
53333,5205,5205,19.99,2024-12-25
53334,5205,5205,19.99,2025-01-25
53335,5205,5205,19.99,2025-02-25
53336,5205,5205,19.99,2025-03-25
53337,5205,5205,19.99,2025-04-25
53338,5206,5206,13.99,2025-03-15
53339,5206,5206,13.99,2025-04-15
53340,5206,5206,13.99,2025-05-15
53341,5206,5206,13.99,2025-06-15
53342,5206,5206,13.99,2025-07-15
53343,5206,5206,13.99,2025-08-15
53344,5206,5206,13.99,2025-09-15
53345,5206,5206,13.99,2025-10-15
53346,5206,5206,13.99,2025-11-15
53347,5206,5206,13.99,2025-12-15
53348,5207,5207,7.99,2025-06-09
53349,5207,5207,7.99,2025-07-09
53350,5207,5207,7.99,2025-08-09
53351,5207,5207,7.99,2025-09-09
53352,5207,5207,7.99,2025-10-09
53353,5207,5207,7.99,2025-11-09
53354,5207,5207,7.99,2025-12-09
53355,5208,5208,13.99,2024-06-24
53356,5208,5208,13.99,2024-07-24
53357,5208,5208,13.99,2024-08-24
53358,5208,5208,13.99,2024-09-24
53359,5208,5208,13.99,2024-10-24
53360,5208,5208,13.99,2024-11-24
53361,5208,5208,13.99,2024-12-24
53362,5208,5208,13.99,2025-01-24
53363,5208,5208,13.99,2025-02-24
53364,5208,5208,13.99,2025-03-24
53365,5208,5208,13.99,2025-04-24
53366,5208,5208,13.99,2025-05-24
53367,5208,5208,13.99,2025-06-24
53368,5209,5209,13.99,2025-11-12
53369,5209,5209,13.99,2025-12-12
53370,5210,5210,13.99,2025-12-23
53371,5211,5211,7.99,2023-04-23
53372,5211,5211,7.99,2023-05-23
53373,5211,5211,7.99,2023-06-23
53374,5211,5211,7.99,2023-07-23
53375,5211,5211,7.99,2023-08-23
53376,5211,5211,7.99,2023-09-23
53377,5211,5211,7.99,2023-10-23
53378,5211,5211,7.99,2023-11-23
53379,5211,5211,7.99,2023-12-23
53380,5211,5211,7.99,2024-01-23
53381,5211,5211,7.99,2024-02-23
53382,5211,5211,7.99,2024-03-23
53383,5211,5211,7.99,2024-04-23
53384,5211,5211,7.99,2024-05-23
53385,5212,5212,13.99,2025-06-10
53386,5212,5212,13.99,2025-07-10
53387,5212,5212,13.99,2025-08-10
53388,5212,5212,13.99,2025-09-10
53389,5212,5212,13.99,2025-10-10
53390,5212,5212,13.99,2025-11-10
53391,5212,5212,13.99,2025-12-10
53392,5213,5213,19.99,2024-05-27
