subscription_id,user_id,plan_id,start_date,end_date,status
4505,4505,3,2025-04-15,,active
4506,4506,2,2025-09-13,,active
4507,4507,1,2023-08-07,2024-10-07,canceled
4508,4508,1,2023-06-14,2023-11-14,canceled
4509,4509,1,2024-12-26,,active
4510,4510,3,2025-06-22,2025-09-22,canceled
4511,4511,2,2024-12-12,2025-06-12,canceled
4512,4512,2,2023-02-26,,active
4513,4513,1,2023-11-23,2024-03-23,canceled
4514,4514,2,2025-03-13,,active
4515,4515,2,2024-07-25,2025-07-25,canceled
4516,4516,1,2025-09-19,,active
4517,4517,3,2025-07-08,,active
4518,4518,1,2024-12-24,,active
4519,4519,2,2025-05-16,,active
4520,4520,2,2025-10-08,,active
4521,4521,2,2025-07-15,,active
4522,4522,2,2023-12-24,2025-12-24,canceled
4523,4523,1,2025-03-14,,active
4524,4524,3,2024-11-23,2025-01-23,canceled
4525,4525,1,2025-01-15,,active
4526,4526,1,2024-07-18,,active
4527,4527,2,2025-01-03,,active
4528,4528,2,2025-05-12,2025-06-12,canceled
4529,4529,1,2025-09-05,,active
4530,4530,1,2025-11-23,,active
4531,4531,1,2023-10-04,2024-07-04,canceled
4532,4532,2,2023-09-05,,active
4533,4533,1,2023-01-20,2023-08-20,canceled
4534,4534,1,2023-12-27,2025-04-27,canceled
4535,4535,1,2024-04-27,,active
4536,4536,3,2024-01-10,2024-02-10,canceled
4537,4537,1,2024-07-25,2025-06-25,canceled
4538,4538,1,2023-10-04,,active
4539,4539,1,2023-11-22,2025-02-22,canceled
4540,4540,1,2025-10-10,2025-12-10,canceled
4541,4541,1,2023-10-12,,active
4542,4542,2,2025-12-12,,active
4543,4543,1,2025-01-01,,active
4544,4544,3,2025-11-02,,active
4545,4545,1,2023-04-25,2023-06-25,canceled
4546,4546,1,2025-01-04,,active
4547,4547,2,2024-09-06,2025-08-06,canceled
4548,4548,1,2024-02-05,,active
4549,4549,1,2024-12-25,,active
4550,4550,1,2025-09-26,,active
4551,4551,2,2023-11-15,,active
4552,4552,2,2025-05-21,2025-09-21,canceled
4553,4553,1,2025-02-26,,active
4554,4554,3,2023-10-22,2024-05-22,canceled
4555,4555,1,2023-12-11,2024-03-11,canceled
4556,4556,2,2023-09-13,2023-12-13,canceled
4557,4557,2,2024-11-15,,active
4558,4558,3,2023-07-05,2025-09-05,canceled
4559,4559,2,2023-10-19,2024-02-19,canceled
4560,4560,3,2025-02-18,,active
4561,4561,2,2023-03-02,2023-12-02,canceled
4562,4562,3,2023-07-08,2024-07-08,canceled
4563,4563,2,2025-08-21,,active
4564,4564,1,2024-08-15,2024-10-15,canceled
4565,4565,1,2024-10-19,2024-12-19,canceled
4566,4566,1,2023-11-21,,active
4567,4567,2,2025-09-16,,active
4568,4568,3,2024-10-12,,active
4569,4569,1,2024-03-01,2024-05-01,canceled
4570,4570,2,2025-03-21,2025-04-21,canceled
4571,4571,1,2025-12-04,,active
4572,4572,1,2024-10-14,2025-03-14,canceled
4573,4573,2,2025-09-03,,active
4574,4574,2,2024-04-22,2024-05-22,canceled
4575,4575,2,2025-12-15,,active
4576,4576,1,2024-06-15,2025-03-15,canceled
4577,4577,1,2023-07-15,,active
4578,4578,2,2025-04-14,2025-12-14,canceled
4579,4579,1,2024-12-21,2025-01-21,canceled
4580,4580,2,2024-06-22,2025-06-22,canceled
4581,4581,2,2025-10-02,2025-12-02,canceled
4582,4582,1,2025-04-03,,active
4583,4583,1,2024-12-12,2025-01-12,canceled
4584,4584,2,2023-04-11,2025-05-11,canceled
4585,4585,1,2025-12-27,,active
4586,4586,1,2023-04-22,2024-10-22,canceled
4587,4587,1,2023-09-22,2023-11-22,canceled
4588,4588,1,2025-12-03,,active
4589,4589,1,2025-10-19,,active
4590,4590,1,2025-04-04,,active
4591,4591,3,2024-01-27,,active
4592,4592,2,2023-06-23,2023-10-23,canceled
4593,4593,2,2025-01-25,2025-03-25,canceled
4594,4594,2,2023-03-07,2023-04-07,canceled
4595,4595,1,2024-01-01,,active
4596,4596,1,2023-01-02,2024-08-02,canceled
4597,4597,2,2025-02-19,2025-03-19,canceled
4598,4598,1,2024-08-01,2025-07-01,canceled
4599,4599,3,2025-02-06,2025-06-06,canceled
4600,4600,3,2023-12-24,,active
4601,4601,1,2025-09-10,,active
4602,4602,3,2025-04-10,,active
4603,4603,1,2025-11-26,,active
4604,4604,2,2023-07-17,,active
4605,4605,3,2025-03-18,,active
4606,4606,3,2025-01-25,2025-03-25,canceled
4607,4607,1,2024-12-18,2025-08-18,canceled
4608,4608,2,2023-02-11,2023-08-11,canceled
4609,4609,1,2024-11-24,2025-03-24,canceled
4610,4610,3,2024-10-09,,active
4611,4611,3,2023-11-12,,active
4612,4612,2,2024-02-01,2025-08-01,canceled
4613,4613,2,2025-04-26,2025-05-26,canceled
4614,4614,3,2024-09-06,2025-05-06,canceled
4615,4615,2,2024-01-10,2024-04-10,canceled
4616,4616,2,2023-12-21,2024-07-21,canceled
4617,4617,2,2025-07-16,,active
4618,4618,1,2025-05-12,2025-07-12,canceled
4619,4619,1,2024-12-01,2025-10-01,canceled
4620,4620,3,2024-04-17,,active
4621,4621,1,2023-04-25,,active
4622,4622,2,2023-05-10,2025-05-10,canceled
4623,4623,1,2024-03-05,2024-10-05,canceled
4624,4624,3,2025-03-25,2025-05-25,canceled
4625,4625,1,2025-03-09,,active
4626,4626,2,2024-03-01,2024-06-01,canceled
4627,4627,3,2024-06-06,2025-02-06,canceled
4628,4628,2,2024-09-20,2024-12-20,canceled
4629,4629,2,2024-03-19,2025-11-19,canceled
4630,4630,1,2024-07-13,,active
4631,4631,1,2023-01-15,,active
4632,4632,2,2024-07-04,,active
4633,4633,1,2023-07-12,,active
4634,4634,3,2025-08-04,2025-11-04,canceled
4635,4635,3,2025-02-11,2025-04-11,canceled
4636,4636,2,2025-03-25,2025-10-25,canceled
4637,4637,1,2024-10-18,2025-01-18,canceled
4638,4638,1,2023-08-21,2023-12-21,canceled
4639,4639,2,2023-02-03,2024-09-03,canceled
4640,4640,1,2024-11-16,2025-10-16,canceled
4641,4641,2,2025-02-21,2025-06-21,canceled
4642,4642,1,2025-04-08,,active
4643,4643,2,2025-04-02,,active
4644,4644,1,2024-03-27,2024-05-27,canceled
4645,4645,1,2024-08-07,,active
4646,4646,3,2025-09-14,,active
4647,4647,1,2024-02-02,2024-04-02,canceled
4648,4648,2,2024-01-18,2025-12-18,canceled
4649,4649,2,2024-11-10,,active
4650,4650,2,2023-12-05,2024-02-05,canceled
4651,4651,2,2023-10-11,2024-04-11,canceled
4652,4652,1,2024-12-09,2025-10-09,canceled
4653,4653,1,2025-06-07,2025-08-07,canceled
4654,4654,1,2025-06-15,2025-07-15,canceled
4655,4655,3,2024-06-09,2025-09-09,canceled
4656,4656,2,2023-01-03,,active
4657,4657,3,2024-06-15,,active
4658,4658,2,2024-03-23,2025-01-23,canceled
4659,4659,3,2023-02-07,2025-03-07,canceled
4660,4660,3,2025-06-09,,active
4661,4661,1,2025-08-24,,active
4662,4662,2,2025-09-25,,active
4663,4663,3,2025-07-23,,active
4664,4664,3,2023-10-19,2024-04-19,canceled
4665,4665,3,2025-04-22,,active
4666,4666,3,2025-10-18,,active
4667,4667,1,2025-07-12,,active
4668,4668,1,2023-04-09,2024-08-09,canceled
4669,4669,1,2024-03-25,2024-06-25,canceled
4670,4670,1,2024-03-24,,active
4671,4671,2,2024-10-03,,active
4672,4672,2,2025-06-03,,active
4673,4673,2,2025-02-09,2025-09-09,canceled
4674,4674,2,2024-03-25,2024-11-25,canceled
4675,4675,2,2025-02-25,,active
4676,4676,1,2025-09-23,2025-10-23,canceled
4677,4677,3,2023-11-17,,active
4678,4678,1,2025-07-27,,active
4679,4679,3,2024-08-22,,active
4680,4680,1,2024-09-19,,active
4681,4681,2,2025-04-19,,active
4682,4682,2,2025-07-03,2025-08-03,canceled
4683,4683,2,2023-03-13,2023-12-13,canceled
4684,4684,2,2025-01-18,,active
4685,4685,2,2024-11-04,,active
4686,4686,1,2024-11-27,2025-08-27,canceled
4687,4687,2,2024-09-26,2025-02-26,canceled
4688,4688,1,2025-10-05,,active
4689,4689,2,2024-10-05,,active
4690,4690,1,2024-08-22,2024-10-22,canceled
4691,4691,1,2025-04-14,,active
4692,4692,1,2025-03-21,,active
4693,4693,1,2025-03-23,,active
4694,4694,1,2024-11-16,,active
4695,4695,2,2025-10-16,2025-11-16,canceled
4696,4696,3,2025-09-22,,active
4697,4697,2,2025-01-01,,active
4698,4698,2,2025-05-16,2025-09-16,canceled
4699,4699,1,2024-09-19,2024-12-19,canceled
4700,4700,2,2025-02-13,,active
4701,4701,2,2024-11-08,,active
4702,4702,2,2024-04-04,,active
4703,4703,1,2025-01-02,,active
4704,4704,2,2025-11-11,,active
4705,4705,3,2025-07-21,,active
4706,4706,1,2025-11-05,,active
4707,4707,1,2024-09-19,,active
4708,4708,1,2024-11-23,,active
4709,4709,1,2023-08-20,2024-06-20,canceled
4710,4710,1,2023-09-01,2025-08-01,canceled
4711,4711,2,2025-02-01,2025-10-01,canceled
4712,4712,2,2025-12-02,,active
4713,4713,1,2024-07-27,2025-04-27,canceled
4714,4714,1,2024-06-17,,active
4715,4715,2,2025-12-23,,active
4716,4716,1,2023-05-08,2023-08-08,canceled
4717,4717,2,2024-01-15,,active
4718,4718,1,2023-02-19,2023-12-19,canceled
4719,4719,2,2023-04-05,2023-10-05,canceled
4720,4720,2,2023-12-20,,active
4721,4721,3,2024-06-17,2024-08-17,canceled
4722,4722,3,2025-03-20,,active
4723,4723,2,2024-01-25,2025-12-25,canceled
4724,4724,1,2024-10-12,,active
4725,4725,2,2024-05-03,,active
4726,4726,3,2025-10-12,,active
4727,4727,3,2024-10-13,2025-11-13,canceled
4728,4728,1,2024-09-06,,active
4729,4729,2,2024-09-26,,active
4730,4730,2,2025-07-06,2025-09-06,canceled
4731,4731,2,2024-10-16,,active
4732,4732,1,2024-09-05,,active
4733,4733,2,2025-02-08,2025-03-08,canceled
4734,4734,2,2025-11-18,,active
4735,4735,3,2025-10-08,,active
4736,4736,2,2025-03-19,,active
4737,4737,1,2023-05-25,2025-06-25,canceled
4738,4738,2,2024-03-05,2024-05-05,canceled
4739,4739,1,2023-09-05,2024-02-05,canceled
4740,4740,1,2025-05-22,2025-09-22,canceled
4741,4741,2,2025-03-22,2025-07-22,canceled
4742,4742,1,2025-06-14,,active
4743,4743,1,2025-12-09,,active
4744,4744,2,2025-02-20,,active
4745,4745,2,2024-05-25,,active
4746,4746,1,2025-12-18,,active
4747,4747,2,2024-03-04,2025-02-04,canceled
4748,4748,1,2024-02-20,,active
4749,4749,1,2025-09-26,,active
4750,4750,3,2025-12-01,,active
4751,4751,2,2024-01-07,2024-05-07,canceled
4752,4752,2,2023-07-01,2024-04-01,canceled
4753,4753,1,2025-10-07,,active
4754,4754,1,2024-12-06,,active
4755,4755,1,2025-06-12,,active
4756,4756,1,2025-04-13,,active
4757,4757,3,2023-05-08,2025-01-08,canceled
4758,4758,2,2024-01-01,2024-07-01,canceled
4759,4759,1,2024-12-16,,active
4760,4760,3,2025-12-07,,active
4761,4761,1,2025-05-18,,active
4762,4762,1,2024-09-14,2025-07-14,canceled
4763,4763,3,2025-10-20,,active
4764,4764,2,2023-04-17,,active
4765,4765,1,2024-06-21,,active
4766,4766,1,2025-01-12,,active
4767,4767,1,2024-09-11,,active
4768,4768,1,2023-01-27,2023-02-27,canceled
4769,4769,1,2025-04-14,,active
4770,4770,2,2025-12-12,,active
4771,4771,2,2025-02-19,,active
4772,4772,2,2025-06-01,,active
4773,4773,1,2025-03-08,,active
4774,4774,2,2025-06-19,,active
4775,4775,2,2025-05-27,,active
4776,4776,2,2025-02-17,,active
4777,4777,2,2023-10-27,2023-12-27,canceled
4778,4778,2,2025-01-18,,active
4779,4779,2,2025-01-04,,active
4780,4780,1,2023-10-19,,active
4781,4781,2,2025-07-26,,active
4782,4782,3,2025-02-07,,active
4783,4783,1,2024-03-17,2024-05-17,canceled
4784,4784,1,2024-03-05,2024-04-05,canceled
4785,4785,2,2025-12-18,,active
4786,4786,2,2025-03-25,,active
4787,4787,2,2023-07-11,,active
4788,4788,2,2023-09-21,2024-05-21,canceled
4789,4789,1,2024-04-18,2025-02-18,canceled
4790,4790,2,2023-09-21,2025-06-21,canceled
4791,4791,2,2024-04-04,,active
4792,4792,2,2025-12-19,,active
4793,4793,2,2024-11-22,2025-02-22,canceled
4794,4794,2,2025-12-19,,active
4795,4795,2,2024-08-19,,active
4796,4796,2,2023-11-11,2023-12-11,canceled
4797,4797,3,2025-09-09,,active
4798,4798,2,2023-09-25,2024-04-25,canceled
4799,4799,3,2025-05-09,2025-10-09,canceled
4800,4800,1,2025-11-24,,active
4801,4801,1,2025-12-08,,active
4802,4802,1,2023-01-18,2025-11-18,canceled
4803,4803,2,2023-11-27,2023-12-27,canceled
4804,4804,2,2023-06-22,2023-12-22,canceled
4805,4805,3,2024-01-17,2024-07-17,canceled
4806,4806,1,2025-06-09,,active
4807,4807,1,2025-04-09,2025-06-09,canceled
4808,4808,2,2023-06-03,2025-06-03,canceled
4809,4809,1,2024-05-08,2024-07-08,canceled
4810,4810,2,2024-09-24,,active
4811,4811,2,2023-12-06,,active
4812,4812,1,2025-02-10,,active
4813,4813,1,2024-12-21,,active
4814,4814,1,2023-06-01,,active
4815,4815,3,2025-10-13,,active
4816,4816,2,2025-07-21,2025-08-21,canceled
4817,4817,1,2025-06-13,2025-10-13,canceled
4818,4818,3,2025-03-10,,active
4819,4819,2,2024-01-21,2024-04-21,canceled
4820,4820,3,2025-07-06,,active
4821,4821,3,2024-06-14,,active
4822,4822,2,2025-04-24,,active
4823,4823,1,2024-12-03,,active
4824,4824,1,2025-12-24,,active
4825,4825,2,2025-05-20,,active
4826,4826,3,2024-03-08,2025-03-08,canceled
4827,4827,1,2025-09-12,,active
4828,4828,1,2025-06-27,2025-08-27,canceled
4829,4829,1,2025-02-11,2025-03-11,canceled
4830,4830,1,2024-07-24,,active
4831,4831,1,2025-07-03,,active
4832,4832,1,2024-05-19,2024-06-19,canceled
4833,4833,3,2025-07-07,,active
4834,4834,1,2024-12-08,2025-04-08,canceled
4835,4835,2,2024-11-05,,active
4836,4836,2,2023-05-05,2023-09-05,canceled
4837,4837,2,2024-05-04,,active
4838,4838,2,2023-09-27,2025-07-27,canceled
4839,4839,2,2025-02-17,,active
4840,4840,2,2025-03-23,,active
4841,4841,3,2025-12-13,,active
4842,4842,1,2024-08-14,,active
4843,4843,1,2025-10-13,,active
4844,4844,3,2024-01-18,,active
4845,4845,1,2025-12-10,,active
4846,4846,1,2024-03-20,2025-04-20,canceled
4847,4847,1,2024-10-18,,active
4848,4848,1,2024-12-06,2025-01-06,canceled
4849,4849,1,2025-12-25,,active
4850,4850,2,2025-05-24,,active
4851,4851,1,2023-10-14,,active
4852,4852,1,2023-06-03,2023-09-03,canceled
4853,4853,3,2024-06-03,2024-07-03,canceled
4854,4854,1,2024-12-19,2025-06-19,canceled
4855,4855,2,2025-07-24,,active
4856,4856,2,2024-05-14,2024-12-14,canceled
4857,4857,1,2025-09-01,,active
4858,4858,1,2025-07-25,,active
4859,4859,3,2025-10-15,,active
4860,4860,2,2025-05-23,,active
4861,4861,1,2025-09-01,,active
4862,4862,1,2023-10-03,2024-05-03,canceled
4863,4863,2,2025-07-24,,active
4864,4864,2,2025-03-10,,active
4865,4865,1,2025-05-13,,active
4866,4866,2,2025-11-11,,active
4867,4867,2,2023-02-10,,active
4868,4868,2,2025-08-24,,active
4869,4869,2,2024-05-09,2025-08-09,canceled
4870,4870,2,2025-06-23,,active
4871,4871,3,2025-12-03,,active
4872,4872,2,2025-07-02,,active
4873,4873,2,2025-12-18,,active
4874,4874,3,2024-02-09,,active
4875,4875,1,2024-08-01,2025-12-01,canceled
4876,4876,2,2024-06-14,,active
4877,4877,2,2024-08-09,2024-09-09,canceled
4878,4878,2,2023-09-18,2024-03-18,canceled
4879,4879,1,2023-09-19,2024-02-19,canceled
4880,4880,3,2024-03-23,,active
4881,4881,2,2025-07-22,,active
4882,4882,1,2025-12-12,,active
4883,4883,2,2023-08-17,2024-05-17,canceled
4884,4884,1,2025-11-21,,active
4885,4885,2,2025-01-19,2025-03-19,canceled
4886,4886,2,2024-12-02,,active
4887,4887,2,2024-09-17,,active
4888,4888,2,2023-11-11,2024-05-11,canceled
4889,4889,3,2025-04-23,,active
4890,4890,2,2025-10-27,,active
4891,4891,3,2025-07-13,2025-09-13,canceled
4892,4892,3,2025-05-15,,active
4893,4893,1,2023-05-27,2024-11-27,canceled
4894,4894,1,2024-02-09,,active
4895,4895,1,2023-06-15,2023-11-15,canceled
4896,4896,1,2025-04-18,,active
4897,4897,2,2023-07-08,,active
4898,4898,1,2023-01-18,2025-03-18,canceled
4899,4899,2,2023-03-14,2023-10-14,canceled
4900,4900,1,2024-08-25,2025-12-25,canceled
4901,4901,3,2025-12-15,,active
4902,4902,1,2025-09-23,,active
4903,4903,2,2024-09-02,2025-04-02,canceled
4904,4904,1,2025-02-09,2025-09-09,canceled
4905,4905,1,2024-06-23,2025-06-23,canceled
4906,4906,1,2025-10-12,2025-12-12,canceled
4907,4907,2,2025-12-08,,active
4908,4908,1,2025-06-09,,active
4909,4909,2,2023-03-18,2023-10-18,canceled
4910,4910,1,2024-06-03,,active
4911,4911,2,2025-03-01,,active
4912,4912,3,2025-01-24,,active
4913,4913,1,2023-08-25,2025-02-25,canceled
4914,4914,2,2024-12-23,,active
4915,4915,3,2025-02-24,,active
4916,4916,2,2025-11-04,,active
4917,4917,2,2025-04-25,,active
4918,4918,2,2023-07-02,2023-08-02,canceled
4919,4919,2,2024-08-07,2025-11-07,canceled
4920,4920,2,2024-01-12,2024-04-12,canceled
4921,4921,2,2025-05-21,2025-07-21,canceled
4922,4922,3,2025-09-15,,active
4923,4923,1,2025-11-17,,active
4924,4924,2,2024-05-12,2024-08-12,canceled
4925,4925,2,2025-10-03,2025-11-03,canceled
4926,4926,1,2023-04-18,2025-08-18,canceled
4927,4927,1,2024-10-14,,active
4928,4928,1,2024-09-06,2025-05-06,canceled
4929,4929,2,2025-11-16,2025-12-16,canceled
4930,4930,1,2024-07-07,,active
4931,4931,2,2025-02-19,2025-03-19,canceled
4932,4932,3,2024-09-10,2025-02-10,canceled
4933,4933,3,2024-07-22,,active
4934,4934,2,2025-06-11,,active
4935,4935,1,2025-05-02,,active
4936,4936,2,2023-10-08,2025-12-08,canceled
4937,4937,1,2024-01-02,2024-09-02,canceled
4938,4938,1,2023-06-05,2024-09-05,canceled
4939,4939,1,2024-04-18,2025-11-18,canceled
4940,4940,3,2024-03-13,,active
4941,4941,2,2025-04-13,2025-09-13,canceled
4942,4942,2,2023-09-02,2023-11-02,canceled
4943,4943,2,2023-02-20,2023-10-20,canceled
4944,4944,2,2025-02-25,,active
4945,4945,1,2023-09-07,2024-04-07,canceled
4946,4946,1,2023-10-23,2025-04-23,canceled
4947,4947,2,2024-01-20,,active
4948,4948,2,2024-10-03,,active
4949,4949,2,2024-12-05,,active
4950,4950,2,2025-09-27,,active
4951,4951,3,2024-12-15,,active
4952,4952,3,2024-07-20,,active
4953,4953,2,2025-05-04,,active
4954,4954,2,2024-08-08,2024-10-08,canceled
4955,4955,1,2024-10-15,,active
4956,4956,1,2023-09-12,2024-03-12,canceled
4957,4957,1,2025-07-14,2025-10-14,canceled
4958,4958,1,2025-07-08,2025-09-08,canceled
4959,4959,2,2025-04-21,2025-05-21,canceled
4960,4960,2,2023-12-24,2025-05-24,canceled
4961,4961,1,2024-08-27,2024-11-27,canceled
4962,4962,1,2024-05-14,,active
4963,4963,1,2024-11-21,2025-04-21,canceled
4964,4964,1,2025-11-08,,active
4965,4965,2,2024-01-11,2024-03-11,canceled
4966,4966,3,2025-02-18,,active
4967,4967,1,2023-04-20,2023-08-20,canceled
4968,4968,2,2025-07-14,,active
4969,4969,1,2025-09-27,,active
4970,4970,1,2023-02-04,2023-09-04,canceled
4971,4971,1,2025-05-12,2025-10-12,canceled
4972,4972,1,2025-05-12,,active
4973,4973,2,2025-01-11,,active
4974,4974,3,2024-11-24,2025-03-24,canceled
4975,4975,1,2024-08-26,,active
4976,4976,1,2023-08-04,,active
4977,4977,2,2025-11-09,,active
4978,4978,2,2024-08-05,2024-11-05,canceled
4979,4979,2,2023-03-21,,active
4980,4980,3,2025-12-19,,active
4981,4981,3,2025-11-20,,active
4982,4982,2,2024-03-06,,active
4983,4983,1,2025-06-06,2025-09-06,canceled
4984,4984,2,2025-02-06,2025-06-06,canceled
4985,4985,3,2025-11-21,,active
4986,4986,1,2024-02-15,,active
4987,4987,2,2024-06-20,,active
4988,4988,3,2025-03-10,,active
4989,4989,2,2025-09-23,2025-11-23,canceled
4990,4990,1,2024-08-24,,active
4991,4991,2,2025-10-20,,active
4992,4992,2,2024-06-06,2025-02-06,canceled
4993,4993,1,2024-08-05,,active
4994,4994,1,2025-02-10,,active
4995,4995,1,2023-06-05,,active
4996,4996,2,2024-07-22,2024-11-22,canceled
4997,4997,2,2025-04-13,,active
4998,4998,2,2024-03-15,,active
4999,4999,3,2023-02-27,2023-05-27,canceled
5000,5000,1,2025-11-18,,active
5001,5001,2,2024-10-10,2025-07-10,canceled
5002,5002,3,2025-07-17,2025-12-17,canceled
5003,5003,2,2025-10-24,,active
5004,5004,1,2023-12-21,2024-01-21,canceled
5005,5005,2,2023-08-13,2025-09-13,canceled
5006,5006,2,2025-10-19,,active
5007,5007,2,2024-08-22,2024-10-22,canceled
5008,5008,2,2025-08-16,2025-10-16,canceled
5009,5009,2,2023-04-05,2024-05-05,canceled
5010,5010,1,2025-08-23,,active
5011,5011,2,2025-04-16,,active
5012,5012,1,2024-08-01,2025-06-01,canceled
5013,5013,1,2024-01-10,2025-05-10,canceled
5014,5014,1,2025-05-24,2025-06-24,canceled
5015,5015,1,2024-03-22,,active
5016,5016,1,2025-12-08,,active
5017,5017,3,2023-02-16,,active
5018,5018,3,2023-08-05,,active
5019,5019,1,2025-10-27,,active
5020,5020,2,2023-08-24,2024-06-24,canceled
5021,5021,3,2024-11-03,,active
5022,5022,1,2025-09-27,,active
5023,5023,2,2024-03-20,,active
5024,5024,2,2025-08-14,,active
5025,5025,1,2025-04-10,,active
5026,5026,1,2025-10-03,,active
5027,5027,2,2023-07-16,2023-08-16,canceled
5028,5028,3,2024-06-04,2025-08-04,canceled
5029,5029,2,2024-07-03,,active
5030,5030,2,2023-02-12,2025-11-12,canceled
5031,5031,1,2024-11-01,,active
5032,5032,1,2024-12-07,2025-10-07,canceled
5033,5033,2,2023-12-01,2025-12-01,canceled
5034,5034,3,2025-05-07,2025-09-07,canceled
5035,5035,2,2025-12-02,,active
5036,5036,3,2024-08-19,,active
5037,5037,3,2025-02-23,2025-03-23,canceled
5038,5038,1,2024-12-22,,active
5039,5039,1,2024-08-14,2025-07-14,canceled
5040,5040,3,2025-05-19,,active
5041,5041,1,2024-02-13,,active
5042,5042,2,2025-08-06,,active
5043,5043,1,2025-02-18,,active
5044,5044,2,2025-10-25,,active
5045,5045,1,2025-01-22,2025-11-22,canceled
5046,5046,3,2024-03-27,,active
5047,5047,2,2024-10-03,,active
5048,5048,2,2023-08-18,2023-11-18,canceled
5049,5049,1,2024-08-04,,active
5050,5050,3,2024-10-02,2025-08-02,canceled
5051,5051,2,2023-11-02,,active
5052,5052,3,2024-12-01,,active
5053,5053,3,2023-10-01,,active
5054,5054,1,2024-08-02,,active
5055,5055,1,2024-02-06,2025-05-06,canceled
5056,5056,2,2024-05-03,,active
5057,5057,1,2024-12-23,2025-02-23,canceled
5058,5058,2,2025-11-15,,active
5059,5059,2,2023-12-04,2024-01-04,canceled
5060,5060,1,2025-08-15,,active
5061,5061,2,2024-04-14,2025-05-14,canceled
5062,5062,2,2024-12-16,2025-08-16,canceled
5063,5063,2,2025-08-03,,active
5064,5064,2,2025-11-10,,active
5065,5065,2,2025-07-04,,active
5066,5066,1,2023-05-09,,active
5067,5067,3,2023-07-13,,active
5068,5068,3,2024-09-19,2024-10-19,canceled
5069,5069,2,2024-02-14,2024-07-14,canceled
5070,5070,2,2025-01-04,2025-12-04,canceled
5071,5071,1,2025-08-03,,active
5072,5072,2,2023-05-21,2024-04-21,canceled
5073,5073,2,2023-01-27,2023-05-27,canceled
5074,5074,1,2024-12-10,2025-06-10,canceled
5075,5075,3,2024-10-13,2025-03-13,canceled
5076,5076,3,2023-04-08,2024-04-08,canceled
5077,5077,1,2024-11-11,,active
5078,5078,1,2025-11-03,,active
5079,5079,2,2024-03-17,2024-06-17,canceled
5080,5080,3,2025-12-01,,active
5081,5081,1,2024-08-22,2025-01-22,canceled
5082,5082,1,2023-12-21,,active
5083,5083,1,2024-09-17,2024-11-17,canceled
5084,5084,1,2025-08-03,,active
5085,5085,2,2025-10-18,,active
5086,5086,2,2023-07-20,2025-04-20,canceled
5087,5087,2,2024-11-20,2025-02-20,canceled
5088,5088,1,2025-03-24,,active
5089,5089,2,2024-08-27,2024-10-27,canceled
5090,5090,2,2024-09-11,,active
5091,5091,1,2023-05-07,2023-06-07,canceled
5092,5092,2,2025-07-01,2025-08-01,canceled
5093,5093,1,2025-07-10,,active
5094,5094,1,2023-12-15,2024-04-15,canceled
5095,5095,1,2024-08-09,2024-11-09,canceled
5096,5096,2,2025-12-25,,active
5097,5097,3,2025-03-26,,active
